t_pfa,I_pfa,V_pfa
0.007328,-0.09765625,-0.03262939453125
0.007329,-0.09765625,-0.031640625
0.00733,-0.09765625,-0.0336181640625
0.007331,-0.09765625,-0.031640625
0.007332,-0.09765625,-0.031640625
0.007333,-0.09765625,-0.03262939453125
0.007334,-0.09765625,-0.03262939453125
0.007335,-0.09765625,-0.03262939453125
0.007336,-0.09765625,-0.03262939453125
0.007337,-0.09765625,-0.0336181640625
0.007338,-0.09765625,-0.0336181640625
0.007339,-0.146484375,-0.0336181640625
0.00734,-0.09765625,-0.0336181640625
0.007341,-0.09765625,-0.03262939453125
0.007342,-0.09765625,-0.0336181640625
0.007343,-0.09765625,-0.03262939453125
0.007344,-0.09765625,-0.0336181640625
0.007345,-0.09765625,-0.03262939453125
0.007346,-0.09765625,-0.03262939453125
0.007347,-0.09765625,-0.0336181640625
0.007348,-0.09765625,-0.0336181640625
0.007349,-0.09765625,-0.0336181640625
0.00735,-0.146484375,-0.0336181640625
0.007351,-0.09765625,-0.0336181640625
0.007352,-0.09765625,-0.03460693359375
0.007353,-0.09765625,-0.0336181640625
0.007354,-0.09765625,-0.0336181640625
0.007355,-0.09765625,-0.0336181640625
0.007356,-0.146484375,-0.0336181640625
0.007357,-0.146484375,-0.0336181640625
0.007358,-0.09765625,-0.03460693359375
0.007359,-0.09765625,-0.0336181640625
0.00736,-0.09765625,-0.0336181640625
0.007361,-0.09765625,-0.03460693359375
0.007362,-0.09765625,-0.0336181640625
0.007363,-0.146484375,-0.0336181640625
0.007364,-0.09765625,-0.0336181640625
0.007365,-0.09765625,-0.03460693359375
0.007366,-0.09765625,-0.0336181640625
0.007367,-0.09765625,-0.0336181640625
0.007368,-0.09765625,-0.0336181640625
0.007369,-0.048828125,-0.0336181640625
0.00737,-0.146484375,-0.0336181640625
0.007371,-0.09765625,-0.03460693359375
0.007372,-0.146484375,-0.0336181640625
0.007373,-0.09765625,-0.0336181640625
0.007374,-0.146484375,-0.03460693359375
0.007375,-0.09765625,-0.03460693359375
0.007376,-0.09765625,-0.0336181640625
0.007377,-0.09765625,-0.03460693359375
0.007378,-0.09765625,-0.035595703124999996
0.007379,-0.09765625,-0.0336181640625
0.00738,-0.09765625,-0.0336181640625
0.007381,-0.09765625,-0.0336181640625
0.007382,-0.09765625,-0.035595703124999996
0.007383,-0.048828125,-0.03460693359375
0.007384,-0.09765625,-0.03460693359375
0.007385,-0.09765625,-0.0336181640625
0.007386,-0.09765625,-0.03460693359375
0.007387,-0.09765625,-0.035595703124999996
0.007388,-0.09765625,-0.035595703124999996
0.007389,-0.09765625,-0.035595703124999996
0.00739,-0.09765625,-0.03460693359375
0.007391,-0.048828125,-0.035595703124999996
0.007392,-0.09765625,-0.03460693359375
0.007393,-0.09765625,-0.03460693359375
0.007394,-0.09765625,-0.0336181640625
0.007395,-0.09765625,-0.03460693359375
0.007396,-0.09765625,-0.03460693359375
0.007397,-0.09765625,-0.0336181640625
0.007398,-0.09765625,-0.03460693359375
0.007399,-0.09765625,-0.03460693359375
0.0074,-0.09765625,-0.03460693359375
0.007401,-0.09765625,-0.03460693359375
0.007402,-0.146484375,-0.03460693359375
0.007403,-0.09765625,-0.03460693359375
0.007404,-0.09765625,-0.03460693359375
0.007405,-0.09765625,-0.03460693359375
0.007406,-0.09765625,-0.03460693359375
0.007407,-0.09765625,-0.03460693359375
0.007408,-0.09765625,-0.03460693359375
0.007409,-0.09765625,-0.03460693359375
0.00741,-0.09765625,-0.03460693359375
0.007411,-0.09765625,-0.03460693359375
0.007412,-0.09765625,-0.03460693359375
0.007413,-0.09765625,-0.035595703124999996
0.007414,-0.09765625,-0.03460693359375
0.007415,-0.09765625,-0.03460693359375
0.007416,-0.09765625,-0.0336181640625
0.007417,-0.09765625,-0.03460693359375
0.007418,-0.09765625,-0.0336181640625
0.007419,-0.09765625,-0.0336181640625
0.00742,-0.09765625,-0.03460693359375
0.007421,-0.09765625,-0.03460693359375
0.007422,-0.09765625,-0.03460693359375
0.007423,-0.09765625,-0.035595703124999996
0.007424,-0.09765625,-0.03460693359375
0.007425,-0.146484375,-0.0336181640625
0.007426,-0.09765625,-0.03460693359375
0.007427,-0.09765625,-0.03460693359375
0.007428,-0.09765625,-0.03460693359375
0.007429,-0.09765625,-0.0336181640625
0.00743,-0.09765625,-0.03460693359375
0.007431,-0.09765625,-0.03460693359375
0.007432,-0.09765625,-0.0336181640625
0.007433,-0.146484375,-0.03460693359375
0.007434,-0.09765625,-0.0336181640625
0.007435,-0.09765625,-0.0336181640625
0.007436,-0.09765625,-0.0336181640625
0.007437,-0.09765625,-0.0336181640625
0.007438,-0.09765625,-0.0336181640625
0.007439,-0.146484375,-0.03460693359375
0.00744,-0.048828125,-0.0336181640625
0.007441,-0.09765625,-0.0336181640625
0.007442,-0.09765625,-0.0336181640625
0.007443,-0.09765625,-0.0336181640625
0.007444,-0.09765625,-0.03460693359375
0.007445,-0.09765625,-0.0336181640625
0.007446,-0.09765625,-0.0336181640625
0.007447,-0.09765625,-0.0336181640625
0.007448,-0.09765625,-0.0336181640625
0.007449,-0.09765625,-0.0336181640625
0.00745,-0.09765625,-0.0336181640625
0.007451,-0.09765625,-0.0336181640625
0.007452,-0.146484375,-0.0336181640625
0.007453,-0.09765625,-0.0336181640625
0.007454,-0.09765625,-0.0336181640625
0.007455,-0.09765625,-0.0336181640625
0.007456,-0.09765625,-0.0336181640625
0.007457,-0.146484375,-0.0336181640625
0.007458,-0.09765625,-0.0336181640625
0.007459,-0.09765625,-0.0336181640625
0.00746,-0.09765625,-0.0336181640625
0.007461,-0.09765625,-0.0336181640625
0.007462,-0.09765625,-0.0336181640625
0.007463,-0.09765625,-0.0336181640625
0.007464,-0.09765625,-0.0336181640625
0.007465,-0.09765625,-0.0336181640625
0.007466,-0.146484375,-0.0336181640625
0.007467,-0.09765625,-0.03262939453125
0.007468,-0.146484375,-0.0336181640625
0.007469,-0.09765625,-0.0336181640625
0.00747,-0.09765625,-0.03262939453125
0.007471,-0.09765625,-0.0336181640625
0.007472,-0.146484375,-0.0336181640625
0.007473,-0.09765625,-0.03262939453125
0.007474,-0.09765625,-0.0336181640625
0.007475,-0.09765625,-0.0336181640625
0.007476,-0.09765625,-0.031640625
0.007477,-0.09765625,-0.0336181640625
0.007478,-0.09765625,-0.03262939453125
0.007479,-0.09765625,-0.03262939453125
0.00748,-0.09765625,-0.031640625
0.007481,-0.09765625,-0.03262939453125
0.007482,-0.09765625,-0.03262939453125
0.007483,-0.09765625,-0.03262939453125
0.007484,-0.09765625,-0.031640625
0.007485,-0.09765625,-0.031640625
0.007486,-0.09765625,-0.03262939453125
0.007487,-0.146484375,-0.0336181640625
0.007488,-0.09765625,-0.031640625
0.007489,-0.09765625,-0.03262939453125
0.00749,-0.09765625,-0.031640625
0.007491,-0.146484375,-0.031640625
0.007492,-0.09765625,-0.031640625
0.007493,-0.09765625,-0.0336181640625
0.007494,-0.09765625,-0.031640625
0.007495,-0.09765625,-0.03262939453125
0.007496,-0.09765625,-0.031640625
0.007497,-0.09765625,-0.031640625
0.007498,-0.09765625,-0.03262939453125
0.007499,-0.09765625,-0.03262939453125
0.0075,-0.09765625,-0.031640625
0.007501,-0.09765625,-0.03262939453125
0.007502,-0.09765625,-0.031640625
0.007503,-0.09765625,-0.031640625
0.007504,-0.146484375,-0.03262939453125
0.007505,-0.09765625,-0.0336181640625
0.007506,-0.09765625,-0.031640625
0.007507,-0.09765625,-0.031640625
0.007508,-0.09765625,-0.03262939453125
0.007509,-0.09765625,-0.031640625
0.00751,-0.09765625,-0.031640625
0.007511,-0.146484375,-0.03262939453125
0.007512,-0.09765625,-0.03262939453125
0.007513,-0.09765625,-0.031640625
0.007514,-0.09765625,-0.03262939453125
0.007515,-0.09765625,-0.031640625
0.007516,-0.09765625,-0.03262939453125
0.007517,-0.09765625,-0.031640625
0.007518,-0.09765625,-0.031640625
0.007519,-0.09765625,-0.031640625
0.00752,-0.09765625,-0.031640625
0.007521,-0.09765625,-0.031640625
0.007522,-0.09765625,-0.03262939453125
0.007523,-0.09765625,-0.0336181640625
0.007524,-0.09765625,-0.031640625
0.007525,-0.09765625,-0.031640625
0.007526,-0.09765625,-0.031640625
0.007527,-0.146484375,-0.03262939453125
0.007528,-0.09765625,-0.03262939453125
0.007529,-0.09765625,-0.03262939453125
0.00753,-0.048828125,-0.031640625
0.007531,-0.09765625,-0.031640625
0.007532,-0.09765625,-0.031640625
0.007533,-0.09765625,-0.031640625
0.007534,-0.09765625,-0.03262939453125
0.007535,-0.146484375,-0.031640625
0.007536,-0.09765625,-0.031640625
0.007537,-0.09765625,-0.03262939453125
0.007538,-0.09765625,-0.03262939453125
0.007539,-0.09765625,-0.031640625
0.00754,-0.09765625,-0.03262939453125
0.007541,-0.09765625,-0.03262939453125
0.007542,-0.09765625,-0.03262939453125
0.007543,-0.09765625,-0.03262939453125
0.007544,-0.09765625,-0.03262939453125
0.007545,-0.09765625,-0.03262939453125
0.007546,-0.09765625,-0.031640625
0.007547,-0.146484375,-0.031640625
0.007548,-0.09765625,-0.03262939453125
0.007549,-0.09765625,-0.031640625
0.00755,-0.146484375,-0.03262939453125
0.007551,-0.146484375,-0.031640625
0.007552,-0.09765625,-0.031640625
0.007553,-0.09765625,-0.03262939453125
0.007554,-0.09765625,-0.031640625
0.007555,-0.09765625,-0.031640625
0.007556,-0.09765625,-0.031640625
0.007557,-0.09765625,-0.03262939453125
0.007558,-0.09765625,-0.03262939453125
0.007559,-0.09765625,-0.03262939453125
0.00756,-0.09765625,-0.03262939453125
0.007561,-0.09765625,-0.031640625
0.007562,-0.09765625,-0.0336181640625
0.007563,-0.09765625,-0.0336181640625
0.007564,-0.09765625,-0.0336181640625
0.007565,-0.09765625,-0.031640625
0.007566,-0.09765625,-0.03262939453125
0.007567,-0.09765625,-0.03262939453125
0.007568,-0.09765625,-0.03262939453125
0.007569,-0.09765625,-0.031640625
0.00757,-0.09765625,-0.03262939453125
0.007571,-0.09765625,-0.03262939453125
0.007572,-0.09765625,-0.03262939453125
0.007573,-0.09765625,-0.03262939453125
0.007574,-0.09765625,-0.0336181640625
0.007575,-0.09765625,-0.03262939453125
0.007576,-0.09765625,-0.03262939453125
0.007577,-0.09765625,-0.0336181640625
0.007578,-0.09765625,-0.0336181640625
0.007579,-0.09765625,-0.0336181640625
0.00758,-0.09765625,-0.03262939453125
0.007581,-0.09765625,-0.0336181640625
0.007582,-0.048828125,-0.0336181640625
0.007583,-0.09765625,-0.0336181640625
0.007584,-0.146484375,-0.0336181640625
0.007585,-0.146484375,-0.0336181640625
0.007586,-0.09765625,-0.0336181640625
0.007587,-0.146484375,-0.0336181640625
0.007588,-0.09765625,-0.03460693359375
0.007589,-0.09765625,-0.0336181640625
0.00759,-0.09765625,-0.0336181640625
0.007591,-0.09765625,-0.0336181640625
0.007592,-0.09765625,-0.0336181640625
0.007593,-0.09765625,-0.0336181640625
0.007594,-0.146484375,-0.0336181640625
0.007595,-0.09765625,-0.0336181640625
0.007596,-0.09765625,-0.0336181640625
0.007597,-0.09765625,-0.035595703124999996
0.007598,-0.09765625,-0.03460693359375
0.007599,-0.09765625,-0.03460693359375
0.0076,-0.09765625,-0.0336181640625
0.007601,-0.09765625,-0.0336181640625
0.007602,-0.048828125,-0.03460693359375
0.007603,-0.09765625,-0.03460693359375
0.007604,-0.09765625,-0.035595703124999996
0.007605,-0.146484375,-0.0336181640625
0.007606,-0.09765625,-0.035595703124999996
0.007607,-0.09765625,-0.03460693359375
0.007608,-0.09765625,-0.0336181640625
0.007609,-0.146484375,-0.03460693359375
0.00761,-0.09765625,-0.03460693359375
0.007611,-0.09765625,-0.03460693359375
0.007612,-0.09765625,-0.03460693359375
0.007613,-0.09765625,-0.035595703124999996
0.007614,-0.09765625,-0.035595703124999996
0.007615,-0.09765625,-0.03460693359375
0.007616,-0.09765625,-0.03460693359375
0.007617,-0.09765625,-0.03460693359375
0.007618,-0.146484375,-0.035595703124999996
0.007619,-0.146484375,-0.03460693359375
0.00762,-0.09765625,-0.03460693359375
0.007621,-0.146484375,-0.0336181640625
0.007622,-0.09765625,-0.03460693359375
0.007623,-0.09765625,-0.03460693359375
0.007624,-0.09765625,-0.03460693359375
0.007625,-0.146484375,-0.03460693359375
0.007626,-0.09765625,-0.03460693359375
0.007627,-0.09765625,-0.03460693359375
0.007628,-0.09765625,-0.03460693359375
0.007629,-0.09765625,-0.03460693359375
0.00763,-0.09765625,-0.03460693359375
0.007631,-0.09765625,-0.03460693359375
0.007632,-0.09765625,-0.03460693359375
0.007633,-0.09765625,-0.03460693359375
0.007634,-0.146484375,-0.03460693359375
0.007635,-0.146484375,-0.035595703124999996
0.007636,-0.09765625,-0.035595703124999996
0.007637,-0.09765625,-0.03460693359375
0.007638,-0.09765625,-0.035595703124999996
0.007639,-0.09765625,-0.03460693359375
0.00764,-0.09765625,-0.03460693359375
0.007641,-0.09765625,-0.03460693359375
0.007642,-0.09765625,-0.03460693359375
0.007643,-0.09765625,-0.035595703124999996
0.007644,-0.09765625,-0.03460693359375
0.007645,-0.146484375,-0.035595703124999996
0.007646,-0.09765625,-0.03460693359375
0.007647,-0.09765625,-0.03460693359375
0.007648,-0.09765625,-0.03460693359375
0.007649,-0.09765625,-0.03460693359375
0.00765,-0.09765625,-0.035595703124999996
0.007651,-0.09765625,-0.03460693359375
0.007652,-0.09765625,-0.0336181640625
0.007653,-0.09765625,-0.03460693359375
0.007654,-0.09765625,-0.03460693359375
0.007655,-0.09765625,-0.03460693359375
0.007656,-0.09765625,-0.03460693359375
0.007657,-0.09765625,-0.03460693359375
0.007658,-0.09765625,-0.0336181640625
0.007659,-0.09765625,-0.03460693359375
0.00766,-0.09765625,-0.03460693359375
0.007661,-0.09765625,-0.0336181640625
0.007662,-0.09765625,-0.0336181640625
0.007663,-0.09765625,-0.0336181640625
0.007664,-0.09765625,-0.03460693359375
0.007665,-0.09765625,-0.0336181640625
0.007666,-0.09765625,-0.03460693359375
0.007667,-0.09765625,-0.0336181640625
0.007668,-0.146484375,-0.0336181640625
0.007669,-0.09765625,-0.0336181640625
0.00767,-0.09765625,-0.0336181640625
0.007671,-0.09765625,-0.0336181640625
0.007672,-0.09765625,-0.0336181640625
0.007673,-0.09765625,-0.0336181640625
0.007674,-0.09765625,-0.0336181640625
0.007675,-0.09765625,-0.0336181640625
0.007676,-0.09765625,-0.0336181640625
0.007677,-0.146484375,-0.0336181640625
0.007678,-0.146484375,-0.0336181640625
0.007679,-0.09765625,-0.0336181640625
0.00768,-0.09765625,-0.0336181640625
0.007681,-0.09765625,-0.0336181640625
0.007682,-0.09765625,-0.0336181640625
0.007683,-0.09765625,-0.0336181640625
0.007684,-0.146484375,-0.0336181640625
0.007685,-0.09765625,-0.0336181640625
0.007686,-0.09765625,-0.0336181640625
0.007687,-0.09765625,-0.0336181640625
0.007688,-0.09765625,-0.0336181640625
0.007689,-0.146484375,-0.0336181640625
0.00769,-0.09765625,-0.03262939453125
0.007691,-0.146484375,-0.03460693359375
0.007692,-0.09765625,-0.0336181640625
0.007693,-0.146484375,-0.0336181640625
0.007694,-0.09765625,-0.0336181640625
0.007695,-0.09765625,-0.03262939453125
0.007696,-0.09765625,-0.0336181640625
0.007697,-0.09765625,-0.0336181640625
0.007698,-0.09765625,-0.0336181640625
0.007699,-0.09765625,-0.0336181640625
0.0077,-0.09765625,-0.03262939453125
0.007701,-0.146484375,-0.031640625
0.007702,-0.09765625,-0.0336181640625
0.007703,-0.09765625,-0.0336181640625
0.007704,-0.09765625,-0.0336181640625
0.007705,-0.146484375,-0.0336181640625
0.007706,-0.09765625,-0.0336181640625
0.007707,-0.09765625,-0.031640625
0.007708,-0.09765625,-0.0336181640625
0.007709,-0.09765625,-0.03262939453125
0.00771,-0.09765625,-0.0336181640625
0.007711,-0.146484375,-0.03262939453125
0.007712,-0.09765625,-0.031640625
0.007713,-0.09765625,-0.0336181640625
0.007714,-0.09765625,-0.031640625
0.007715,-0.09765625,-0.03262939453125
0.007716,-0.09765625,-0.031640625
0.007717,-0.09765625,-0.03262939453125
0.007718,-0.09765625,-0.031640625
0.007719,-0.09765625,-0.03262939453125
0.00772,-0.09765625,-0.03262939453125
0.007721,-0.09765625,-0.03262939453125
0.007722,-0.09765625,-0.03262939453125
0.007723,-0.09765625,-0.03262939453125
0.007724,-0.09765625,-0.03262939453125
0.007725,-0.146484375,-0.03262939453125
0.007726,-0.09765625,-0.03262939453125
0.007727,-0.09765625,-0.031640625
0.007728,-0.146484375,-0.03262939453125
0.007729,-0.09765625,-0.031640625
0.00773,-0.09765625,-0.031640625
0.007731,-0.09765625,-0.031640625
0.007732,-0.09765625,-0.031640625
0.007733,-0.09765625,-0.031640625
0.007734,-0.09765625,-0.03262939453125
0.007735,-0.09765625,-0.031640625
0.007736,-0.146484375,-0.03262939453125
0.007737,-0.09765625,-0.03262939453125
0.007738,-0.146484375,-0.03262939453125
0.007739,-0.09765625,-0.031640625
0.00774,-0.09765625,-0.031640625
0.007741,-0.09765625,-0.03262939453125
0.007742,-0.09765625,-0.03262939453125
0.007743,-0.146484375,-0.031640625
0.007744,-0.146484375,-0.03262939453125
0.007745,-0.09765625,-0.031640625
0.007746,-0.09765625,-0.031640625
0.007747,-0.09765625,-0.031640625
0.007748,-0.09765625,-0.031640625
0.007749,-0.09765625,-0.03262939453125
0.00775,-0.09765625,-0.031640625
0.007751,-0.09765625,-0.03262939453125
0.007752,-0.09765625,-0.03262939453125
0.007753,-0.09765625,-0.03262939453125
0.007754,-0.09765625,-0.031640625
0.007755,-0.09765625,-0.031640625
0.007756,-0.09765625,-0.031640625
0.007757,-0.09765625,-0.03262939453125
0.007758,-0.09765625,-0.03262939453125
0.007759,-0.09765625,-0.031640625
0.00776,-0.09765625,-0.03262939453125
0.007761,-0.09765625,-0.031640625
0.007762,-0.09765625,-0.031640625
0.007763,-0.09765625,-0.03262939453125
0.007764,-0.09765625,-0.031640625
0.007765,-0.09765625,-0.03262939453125
0.007766,-0.09765625,-0.03262939453125
0.007767,-0.146484375,-0.031640625
0.007768,-0.09765625,-0.03262939453125
0.007769,-0.146484375,-0.031640625
0.00777,-0.09765625,-0.0336181640625
0.007771,-0.09765625,-0.031640625
0.007772,-0.09765625,-0.031640625
0.007773,-0.09765625,-0.031640625
0.007774,-0.09765625,-0.031640625
0.007775,-0.09765625,-0.031640625
0.007776,-0.09765625,-0.031640625
0.007777,-0.09765625,-0.03262939453125
0.007778,-0.09765625,-0.03262939453125
0.007779,-0.09765625,-0.031640625
0.00778,-0.09765625,-0.031640625
0.007781,-0.09765625,-0.03262939453125
0.007782,-0.09765625,-0.03262939453125
0.007783,-0.09765625,-0.031640625
0.007784,-0.09765625,-0.031640625
0.007785,-0.146484375,-0.03262939453125
0.007786,-0.09765625,-0.03262939453125
0.007787,-0.09765625,-0.03262939453125
0.007788,-0.09765625,-0.0336181640625
0.007789,-0.09765625,-0.03262939453125
0.00779,-0.09765625,-0.03262939453125
0.007791,-0.09765625,-0.03262939453125
0.007792,-0.09765625,-0.03262939453125
0.007793,-0.09765625,-0.03262939453125
0.007794,-0.09765625,-0.0336181640625
0.007795,-0.146484375,-0.0336181640625
0.007796,-0.09765625,-0.03262939453125
0.007797,-0.09765625,-0.0336181640625
0.007798,-0.09765625,-0.03262939453125
0.007799,-0.09765625,-0.0336181640625
0.0078,-0.09765625,-0.0336181640625
0.007801,-0.09765625,-0.03262939453125
0.007802,-0.09765625,-0.031640625
0.007803,-0.09765625,-0.03262939453125
0.007804,-0.09765625,-0.0336181640625
0.007805,-0.09765625,-0.0336181640625
0.007806,-0.09765625,-0.0336181640625
0.007807,-0.09765625,-0.0336181640625
0.007808,-0.09765625,-0.0336181640625
0.007809,-0.09765625,-0.0336181640625
0.00781,-0.09765625,-0.0336181640625
0.007811,-0.09765625,-0.0336181640625
0.007812,-0.09765625,-0.0336181640625
0.007813,-0.09765625,-0.0336181640625
0.007814,-0.09765625,-0.0336181640625
0.007815,-0.09765625,-0.0336181640625
0.007816,-0.09765625,-0.0336181640625
0.007817,-0.09765625,-0.0336181640625
0.007818,-0.09765625,-0.0336181640625
0.007819,-0.09765625,-0.0336181640625
0.00782,-0.09765625,-0.03460693359375
0.007821,-0.09765625,-0.0336181640625
0.007822,-0.09765625,-0.0336181640625
0.007823,-0.09765625,-0.0336181640625
0.007824,-0.09765625,-0.0336181640625
0.007825,-0.09765625,-0.0336181640625
0.007826,-0.09765625,-0.0336181640625
0.007827,-0.09765625,-0.03460693359375
0.007828,-0.09765625,-0.03460693359375
0.007829,-0.09765625,-0.03460693359375
0.00783,-0.09765625,-0.03460693359375
0.007831,-0.09765625,-0.0336181640625
0.007832,-0.09765625,-0.0336181640625
0.007833,-0.09765625,-0.03460693359375
0.007834,-0.09765625,-0.03460693359375
0.007835,-0.09765625,-0.03460693359375
0.007836,-0.09765625,-0.03460693359375
0.007837,-0.09765625,-0.03460693359375
